Product,Store,EstimatedSales
Item_10014,Store_233,2
Item_10014,Store_236,1
Item_10014,Store_250,1
Item_10014,Store_266,1
Item_10014,Store_276,1
Item_10014,Store_281,1
Item_10014,Store_284,1
Item_10014,Store_294,1
Item_10014,Store_3,1
Item_10014,Store_319,3
Item_10015,Store_242,1
Item_10015,Store_243,1
Item_10015,Store_261,1
Item_10015,Store_266,1
Item_10015,Store_284,1
Item_10015,Store_290,1
Item_10015,Store_293,2
Item_10016,Store_236,1
Item_10016,Store_260,1
Item_10016,Store_273,2
Item_10016,Store_274,1
Item_10016,Store_284,1
Item_10016,Store_293,1
Item_10016,Store_319,2
Item_10017,Store_284,1
Item_10017,Store_289,1
Item_10017,Store_319,2
Item_1002,Store_236,1
Item_1002,Store_244,2
Item_1002,Store_261,1
Item_1002,Store_268,2
Item_1002,Store_285,1
Item_1002,Store_290,1
Item_1002,Store_307,6
Item_1002,Store_312,2
Item_1002,Store_319,5
Item_1003,Store_285,2
Item_10039,Store_251,1
Item_10039,Store_253,1
Item_10039,Store_282,1
Item_10039,Store_304,1
Item_10039,Store_318,1
Item_1004,Store_243,4
Item_1004,Store_253,2
Item_1004,Store_274,1
Item_1004,Store_284,2
Item_1004,Store_289,2
Item_1004,Store_292,1
Item_1004,Store_294,1
Item_1004,Store_307,1
Item_1004,Store_317,3
Item_10040,Store_233,1
Item_10040,Store_281,1
Item_10040,Store_282,1
Item_10040,Store_293,2
Item_10040,Store_294,1
Item_10040,Store_306,1
Item_10040,Store_319,1
Item_10041,Store_175,1
Item_10041,Store_283,1
Item_10041,Store_290,1
Item_10041,Store_319,1
Item_10042,Store_175,1
Item_10042,Store_234,1
Item_10042,Store_240,1
Item_10042,Store_290,2
Item_10044,Store_234,1
Item_10044,Store_304,1
Item_10045,Store_274,1
Item_10045,Store_276,2
Item_10045,Store_284,2
Item_10045,Store_306,1
Item_10045,Store_312,1
Item_10045,Store_319,1
Item_1005,Store_284,1
Item_10050,Store_175,1
Item_10050,Store_234,1
Item_10050,Store_293,2
Item_10050,Store_7,1
Item_10054,Store_236,1
Item_10054,Store_242,1
Item_10054,Store_253,1
Item_10054,Store_258,1
Item_10054,Store_261,1
Item_10054,Store_266,1
Item_10054,Store_268,1
Item_10054,Store_276,1
Item_10054,Store_290,1
Item_10054,Store_294,2
Item_10055,Store_234,1
Item_10055,Store_236,1
Item_10055,Store_242,1
Item_10055,Store_252,2
Item_10055,Store_253,1
Item_10055,Store_258,3
Item_10055,Store_259,1
Item_10055,Store_260,2
Item_10055,Store_265,2
Item_10055,Store_267,1
Item_10055,Store_268,1
Item_10055,Store_273,3
Item_10055,Store_275,1
Item_10055,Store_276,1
Item_10055,Store_281,1
Item_10055,Store_284,3
Item_10055,Store_290,1
Item_10055,Store_293,3
Item_10055,Store_294,1
Item_10055,Store_3,2
Item_10055,Store_306,1
Item_10055,Store_317,1
Item_10055,Store_319,2
Item_10056,Store_232,1
Item_10056,Store_233,6
Item_10056,Store_234,1
Item_10056,Store_235,1
Item_10056,Store_236,2
Item_10056,Store_240,1
Item_10056,Store_242,2
Item_10056,Store_243,1
Item_10056,Store_253,1
Item_10056,Store_258,1
Item_10056,Store_259,2
Item_10056,Store_260,2
Item_10056,Store_265,1
Item_10056,Store_266,1
Item_10056,Store_272,1
Item_10056,Store_273,3
Item_10056,Store_274,2
Item_10056,Store_275,2
Item_10056,Store_276,2
Item_10056,Store_280,2
Item_10056,Store_281,2
Item_10056,Store_282,2
Item_10056,Store_284,2
Item_10056,Store_291,2
Item_10056,Store_293,2
Item_10056,Store_294,1
Item_10056,Store_3,1
Item_10056,Store_304,1
Item_10056,Store_306,3
Item_10056,Store_312,1
Item_10056,Store_319,2
Item_10056,Store_23,1
Item_10056,Store_24,1
Item_10057,Store_233,1
Item_10057,Store_234,2
Item_10057,Store_236,4
Item_10057,Store_242,3
Item_10057,Store_250,1
Item_10057,Store_253,4
Item_10057,Store_258,4
Item_10057,Store_260,1
Item_10057,Store_261,2
Item_10057,Store_265,3
Item_10057,Store_268,4
Item_10057,Store_273,1
Item_10057,Store_274,1
Item_10057,Store_291,4
Item_10057,Store_294,2
Item_10057,Store_319,3
Item_10058,Store_232,1
Item_10058,Store_233,1
Item_10058,Store_234,2
Item_10058,Store_241,2
Item_10058,Store_242,1
Item_10058,Store_252,1
Item_10058,Store_253,1
Item_10058,Store_261,2
Item_10058,Store_265,2
Item_10058,Store_273,3
Item_10058,Store_282,1
Item_10058,Store_284,1
Item_10058,Store_319,1
Item_10058,Store_7,2
Item_10059,Store_242,2
Item_10059,Store_243,2
Item_10059,Store_252,1
Item_10059,Store_266,1
Item_10059,Store_267,1
Item_10059,Store_284,2
Item_10059,Store_293,1
Item_1006,Store_237,1
Item_1006,Store_242,1
Item_1006,Store_252,1
Item_1006,Store_265,2
Item_1006,Store_267,1
Item_1006,Store_268,3
Item_1006,Store_269,1
Item_1006,Store_273,1
Item_1006,Store_275,1
Item_1006,Store_281,1
Item_1006,Store_290,1
Item_1006,Store_291,3
Item_1006,Store_294,1
Item_1006,Store_295,1
Item_1006,Store_307,2
Item_1006,Store_312,1
Item_1006,Store_4,1
Item_10060,Store_232,1
Item_10060,Store_233,2
Item_10060,Store_234,1
Item_10060,Store_236,1
Item_10060,Store_241,2
Item_10060,Store_243,1
Item_10060,Store_261,1
Item_10060,Store_274,1
Item_10060,Store_281,3
Item_10060,Store_284,2
Item_10060,Store_3,1
Item_10060,Store_306,1
Item_10060,Store_312,1
Item_10060,Store_318,1
Item_10060,Store_319,3
Item_10061,Store_232,1
Item_10061,Store_234,1
Item_10061,Store_236,2
Item_10061,Store_242,2
Item_10061,Store_243,2
Item_10061,Store_250,1
Item_10061,Store_259,1
Item_10061,Store_260,2
Item_10061,Store_261,2
Item_10061,Store_265,1
Item_10061,Store_266,2
Item_10061,Store_268,2
Item_10061,Store_273,1
Item_10061,Store_282,2
Item_10061,Store_289,1
Item_10061,Store_290,3
Item_10061,Store_294,2
Item_10061,Store_311,3
Item_10061,Store_312,3
Item_10061,Store_318,1
Item_10061,Store_319,4
Item_10061,Store_23,1
Item_10062,Store_233,1
Item_10062,Store_236,1
Item_10062,Store_261,2
Item_10062,Store_266,1
Item_10062,Store_275,1
Item_10062,Store_282,3
Item_10062,Store_289,1
Item_10062,Store_306,1
Item_10062,Store_312,1
Item_10062,Store_319,2
Item_10062,Store_23,1
Item_10063,Store_236,1
Item_10063,Store_280,2
Item_10064,Store_236,3
Item_10064,Store_242,7
Item_10064,Store_251,3
Item_10064,Store_252,1
Item_10064,Store_266,3
Item_10064,Store_267,1
Item_10064,Store_268,1
Item_10064,Store_274,1
Item_10064,Store_275,1
Item_10064,Store_276,9
Item_10064,Store_283,2
Item_10064,Store_284,4
Item_10064,Store_293,1
Item_10064,Store_3,1
Item_10064,Store_306,9
Item_10064,Store_312,4
Item_10064,Store_319,6
Item_10069,Store_251,2
Item_10069,Store_261,1
Item_10069,Store_266,1
Item_10069,Store_274,1
Item_10069,Store_290,1
Item_10069,Store_294,2
Item_10069,Store_3,1
Item_10069,Store_319,1
Item_1007,Store_242,1
Item_1007,Store_267,2
Item_1007,Store_273,1
Item_10070,Store_234,1
Item_10070,Store_259,1
Item_10070,Store_260,1
Item_10070,Store_306,1
Item_10070,Store_318,2
Item_10071,Store_236,2
Item_10071,Store_242,3
Item_10071,Store_243,1
Item_10071,Store_252,3
Item_10071,Store_258,4
Item_10071,Store_261,2
Item_10071,Store_265,5
Item_10071,Store_266,1
Item_10071,Store_268,2
Item_10071,Store_273,4
Item_10071,Store_274,1
Item_10071,Store_276,1
Item_10071,Store_283,3
Item_10071,Store_284,2
Item_10071,Store_289,1
Item_10071,Store_290,2
Item_10071,Store_291,1
Item_10071,Store_293,1
Item_10071,Store_305,1
Item_10071,Store_306,5
Item_10071,Store_312,1
Item_10071,Store_319,1
Item_10071,Store_7,1
Item_1008,Store_236,1
Item_1008,Store_252,1
Item_1008,Store_267,1
Item_1008,Store_268,3
Item_1008,Store_284,1
Item_1008,Store_290,3
Item_1008,Store_307,3
Item_1008,Store_319,2
Item_1008,Store_4,3
Item_10081,Store_243,1
Item_10081,Store_259,2
Item_10081,Store_261,1
Item_10081,Store_283,1
Item_10081,Store_306,1
Item_10081,Store_317,1
Item_10081,Store_318,2
Item_10081,Store_7,1
Item_10085,Store_236,1
Item_10085,Store_242,1
Item_10085,Store_253,2
Item_10085,Store_257,1
Item_10085,Store_260,1
Item_10085,Store_265,1
Item_10085,Store_275,1
Item_10085,Store_276,2
Item_10085,Store_3,1
Item_10085,Store_319,2
Item_10085,Store_7,1
Item_10086,Store_272,1
Item_10086,Store_284,1
Item_10086,Store_319,1
Item_1009,Store_236,1
Item_1009,Store_242,1
Item_1009,Store_252,1
Item_1009,Store_265,1
Item_1009,Store_284,1
Item_1009,Store_289,2
Item_1009,Store_307,3
Item_1009,Store_312,1
Item_1009,Store_319,2
Item_1009,Store_4,5
Item_10093,Store_261,2
Item_10093,Store_266,1
Item_1010,Store_253,1
Item_1010,Store_260,1
Item_1010,Store_261,2
Item_1010,Store_274,1
Item_1010,Store_276,1
Item_1010,Store_282,2
Item_1010,Store_284,1
Item_1010,Store_307,5
Item_1010,Store_313,1
Item_1010,Store_4,2
Item_1011,Store_242,2
Item_1011,Store_258,1
Item_1011,Store_265,1
Item_1011,Store_275,1
Item_1011,Store_307,1
Item_1011,Store_313,1
Item_10112,Store_242,1
Item_10112,Store_243,1
Item_10112,Store_252,5
Item_10112,Store_253,2
Item_10112,Store_266,1
Item_10112,Store_268,5
Item_10112,Store_290,4
Item_10112,Store_293,2
Item_10112,Store_294,1
Item_10112,Store_306,6
Item_10112,Store_312,2
Item_10112,Store_319,3
Item_10113,Store_319,1
Item_10114,Store_259,1
Item_10114,Store_279,1
Item_10114,Store_281,1
Item_10114,Store_319,1
Item_10114,Store_24,1
Item_10115,Store_268,1
Item_10115,Store_319,2
Item_10116,Store_319,1
Item_10117,Store_268,1
Item_10117,Store_3,1
Item_10118,Store_232,1
Item_10118,Store_312,1
Item_10119,Store_232,1
Item_10119,Store_261,1
Item_10119,Store_265,1
Item_10119,Store_268,2
Item_10119,Store_273,1
Item_10119,Store_275,1
Item_10119,Store_290,1
Item_10119,Store_317,1
Item_10119,Store_319,1
Item_1012,Store_250,1
Item_1012,Store_260,1
Item_1012,Store_265,1
Item_1012,Store_284,1
Item_1012,Store_312,1
Item_1012,Store_317,1
Item_1012,Store_319,3
Item_10120,Store_234,2
Item_10120,Store_261,1
Item_10120,Store_265,1
Item_10120,Store_3,1
Item_10120,Store_306,1
Item_10120,Store_311,3
Item_10120,Store_319,2
Item_10121,Store_258,1
Item_10121,Store_261,1
Item_10121,Store_266,1
Item_10121,Store_275,2
Item_10121,Store_3,2
Item_10121,Store_304,1
Item_10121,Store_305,1
Item_10121,Store_319,2
Item_10121,Store_24,1
Item_10122,Store_3,2
Item_10122,Store_306,1
Item_10122,Store_312,1
Item_10122,Store_24,1
Item_10123,Store_258,3
Item_10125,Store_233,1
Item_10125,Store_235,1
Item_10125,Store_242,1
Item_10125,Store_258,2
Item_10125,Store_260,2
Item_10125,Store_266,2
Item_10125,Store_272,1
Item_10125,Store_274,1
Item_10125,Store_290,1
Item_10125,Store_306,1
Item_10125,Store_319,1
Item_10125,Store_7,1
Item_10126,Store_261,1
Item_10127,Store_243,1
Item_10127,Store_276,1
Item_1013,Store_307,2
Item_1013,Store_318,1
Item_1013,Store_319,2
Item_1014,Store_267,1
Item_10152,Store_304,1
Item_10155,Store_251,1
Item_10155,Store_273,1
Item_10155,Store_274,1
Item_10156,Store_175,1
Item_10156,Store_235,1
Item_10156,Store_236,1
Item_10156,Store_261,2
Item_10156,Store_268,2
Item_10156,Store_282,1
Item_10156,Store_289,1
Item_10156,Store_291,2
Item_10156,Store_3,3
Item_10156,Store_304,1
Item_10156,Store_306,1
Item_10156,Store_317,1
Item_10156,Store_318,1
Item_1016,Store_237,1
Item_1016,Store_307,1
Item_1016,Store_312,1
Item_1016,Store_318,1
Item_1016,Store_319,3
Item_10161,Store_243,1
Item_10161,Store_7,1
Item_10164,Store_251,1
Item_10165,Store_267,1
Item_10165,Store_268,1
Item_10165,Store_273,2
Item_10165,Store_282,1
Item_10165,Store_311,1
Item_10166,Store_242,1
Item_10166,Store_251,1
Item_10166,Store_252,2
Item_10166,Store_273,1
Item_10166,Store_274,1
Item_10166,Store_275,2
Item_10166,Store_276,1
Item_10166,Store_283,1
Item_10166,Store_290,1
Item_10166,Store_291,1
Item_10167,Store_252,1
Item_10167,Store_253,2
Item_10167,Store_266,1
Item_10167,Store_267,1
Item_10167,Store_272,1
Item_10167,Store_274,1
Item_10167,Store_281,2
Item_10167,Store_304,1
Item_10167,Store_305,1
Item_10167,Store_306,1
Item_10167,Store_312,1
Item_10167,Store_24,1
Item_10168,Store_253,1
Item_10168,Store_275,1
Item_10169,Store_261,1
Item_10169,Store_282,1
Item_10169,Store_290,1
Item_10169,Store_306,1
Item_10169,Store_311,2
Item_10169,Store_312,1
Item_10169,Store_318,3
Item_10169,Store_319,2
Item_10170,Store_234,1
Item_10170,Store_243,1
Item_10170,Store_251,1
Item_10170,Store_253,1
Item_10170,Store_265,1
Item_10170,Store_266,1
Item_10170,Store_267,2
Item_10170,Store_274,1
Item_10170,Store_275,2
Item_10170,Store_282,1
Item_10170,Store_290,1
Item_10170,Store_291,1
Item_10170,Store_294,2
Item_10171,Store_251,1
Item_10171,Store_266,1
Item_10171,Store_268,1
Item_10171,Store_276,1
Item_10171,Store_293,1
Item_10171,Store_294,2
Item_10172,Store_250,1
Item_10172,Store_274,1
Item_10177,Store_283,1
Item_10177,Store_294,1
Item_10178,Store_253,1
Item_1018,Store_252,1
Item_1018,Store_261,1
Item_1018,Store_267,1
Item_1018,Store_269,2
Item_1018,Store_275,1
Item_1018,Store_284,5
Item_1018,Store_285,1
Item_1018,Store_290,2
Item_1018,Store_295,4
Item_1018,Store_312,1
Item_1018,Store_4,2
Item_10180,Store_232,1
Item_10180,Store_236,1
Item_10180,Store_242,1
Item_10180,Store_250,1
Item_10180,Store_252,2
Item_10180,Store_291,1
Item_10180,Store_3,1
Item_10180,Store_305,1
Item_10180,Store_306,1
Item_10180,Store_311,1
Item_10180,Store_318,1
Item_10180,Store_319,2
Item_10181,Store_234,1
Item_10181,Store_242,1
Item_10181,Store_252,1
Item_10181,Store_259,1
Item_10181,Store_260,1
Item_10181,Store_267,1
Item_10181,Store_281,1
Item_10181,Store_290,1
Item_10181,Store_291,3
Item_10181,Store_293,1
Item_10181,Store_304,1
Item_10181,Store_24,1
Item_10182,Store_233,1
Item_10182,Store_273,2
Item_10182,Store_274,4
Item_10182,Store_289,1
Item_10182,Store_306,1
Item_10182,Store_312,1
Item_10182,Store_319,2
Item_10182,Store_7,1
Item_10183,Store_236,1
Item_10183,Store_251,1
Item_10183,Store_283,1
Item_10183,Store_294,1
Item_1019,Store_234,5
Item_1019,Store_237,2
Item_1019,Store_242,8
Item_1019,Store_243,3
Item_1019,Store_244,19
Item_1019,Store_250,5
Item_1019,Store_251,2
Item_1019,Store_252,6
Item_1019,Store_253,11
Item_1019,Store_260,4
Item_1019,Store_261,9
Item_1019,Store_265,8
Item_1019,Store_268,2
Item_1019,Store_269,2
Item_1019,Store_273,13
Item_1019,Store_274,6
Item_1019,Store_275,10
Item_1019,Store_276,4
Item_1019,Store_282,7
Item_1019,Store_283,6
Item_1019,Store_284,13
Item_1019,Store_285,2
Item_1019,Store_289,4
Item_1019,Store_290,8
Item_1019,Store_292,6
Item_1019,Store_294,5
Item_1019,Store_295,6
Item_1019,Store_3,1
Item_1019,Store_312,2
Item_1019,Store_313,2
Item_1019,Store_319,8
Item_1019,Store_8,3
Item_1019,Store_23,1
Item_1019,Store_25,1
Item_1020,Store_234,4
Item_1020,Store_236,1
Item_1020,Store_242,3
Item_1020,Store_244,7
Item_1020,Store_252,2
Item_1020,Store_253,2
Item_1020,Store_258,5
Item_1020,Store_260,6
Item_1020,Store_261,7
Item_1020,Store_265,1
Item_1020,Store_266,2
Item_1020,Store_267,3
Item_1020,Store_268,2
Item_1020,Store_269,1
Item_1020,Store_273,5
Item_1020,Store_275,3
Item_1020,Store_283,7
Item_1020,Store_284,5
Item_1020,Store_290,3
Item_1020,Store_292,1
Item_1020,Store_295,3
Item_1020,Store_3,1
Item_1020,Store_307,2
Item_1020,Store_312,3
Item_1020,Store_319,1
Item_1020,Store_4,1
Item_10201,Store_266,1
Item_10202,Store_288,1
Item_10205,Store_232,3
Item_10205,Store_233,1
Item_10205,Store_253,1
Item_10205,Store_265,1
Item_10205,Store_267,1
Item_10205,Store_272,2
Item_10205,Store_274,1
Item_10205,Store_275,1
Item_10205,Store_284,1
Item_10205,Store_289,1
Item_10205,Store_23,1
Item_10206,Store_235,1
Item_10206,Store_243,1
Item_10206,Store_250,1
Item_10206,Store_252,2
Item_10206,Store_253,1
Item_10206,Store_258,1
Item_10206,Store_259,1
Item_10206,Store_272,1
Item_10206,Store_273,1
Item_10206,Store_281,1
Item_10206,Store_288,4
Item_10206,Store_294,2
Item_10206,Store_304,1
Item_10206,Store_306,8
Item_10206,Store_312,2
Item_10206,Store_317,4
Item_10206,Store_319,2
Item_10206,Store_7,1
Item_10209,Store_251,1
Item_10209,Store_268,1
Item_10209,Store_291,1
Item_10209,Store_293,1
Item_10209,Store_312,1
Item_10210,Store_240,1
Item_10210,Store_251,2
Item_10210,Store_253,1
Item_10210,Store_304,2
Item_10210,Store_306,3
Item_10210,Store_318,1
Item_10212,Store_243,2
Item_10212,Store_252,1
Item_10212,Store_253,1
Item_10212,Store_257,1
Item_10212,Store_268,1
Item_10212,Store_273,1
Item_10212,Store_274,2
Item_10212,Store_275,2
Item_10212,Store_284,1
Item_10212,Store_291,1
Item_10212,Store_293,1
Item_10212,Store_311,1
Item_10212,Store_312,1
Item_10212,Store_317,2
Item_10212,Store_319,2
Item_10212,Store_7,2
Item_10212,Store_23,1
Item_10212,Store_24,1
Item_10214,Store_240,1
Item_10214,Store_242,1
Item_10214,Store_252,1
Item_10214,Store_253,2
Item_10214,Store_258,1
Item_10214,Store_260,2
Item_10214,Store_306,1
Item_10215,Store_251,2
Item_10215,Store_252,3
Item_10215,Store_273,1
Item_10215,Store_281,3
Item_10215,Store_306,2
Item_10215,Store_311,1
Item_10215,Store_318,1
Item_10216,Store_234,1
Item_10216,Store_251,1
Item_10216,Store_305,1
Item_10216,Store_306,1
Item_10218,Store_236,2
Item_10218,Store_253,1
Item_10218,Store_274,1
Item_10218,Store_294,1
Item_10218,Store_3,1
Item_10219,Store_232,1
Item_10219,Store_234,2
Item_10219,Store_251,1
Item_10219,Store_252,1
Item_10219,Store_258,1
Item_10219,Store_265,1
Item_10219,Store_266,1
Item_10219,Store_276,2
Item_10219,Store_294,1
Item_10219,Store_23,2
Item_10220,Store_252,1
Item_10220,Store_265,1
Item_10220,Store_267,2
Item_10220,Store_268,1
Item_10220,Store_274,3
Item_10220,Store_3,2
Item_10221,Store_274,2
Item_10221,Store_3,1
Item_10222,Store_253,1
Item_10223,Store_233,1
Item_10223,Store_261,2
Item_10223,Store_306,1
Item_10223,Store_319,1
Item_10224,Store_233,1
Item_10224,Store_236,1
Item_10224,Store_241,2
Item_10224,Store_243,1
Item_10224,Store_251,1
Item_10224,Store_253,1
Item_10224,Store_261,1
Item_10224,Store_265,1
Item_10224,Store_266,2
Item_10224,Store_268,3
Item_10224,Store_275,1
Item_10224,Store_291,1
Item_10224,Store_304,1
Item_10224,Store_306,2
Item_10224,Store_318,1
Item_10224,Store_319,2
Item_10225,Store_240,1
Item_10225,Store_242,1
Item_10225,Store_258,1
Item_10225,Store_265,1
Item_10225,Store_291,1
Item_10225,Store_304,2
Item_10225,Store_305,1
Item_10225,Store_312,1
Item_10225,Store_318,1
Item_10226,Store_258,1
Item_10226,Store_259,1
Item_10226,Store_265,2
Item_10226,Store_268,1
Item_10226,Store_275,1
Item_10226,Store_279,1
Item_10226,Store_289,1
Item_10226,Store_290,1
Item_10226,Store_294,1
Item_10227,Store_268,1
Item_10227,Store_288,1
Item_10227,Store_291,1
Item_10227,Store_304,1
Item_10227,Store_306,1
Item_10229,Store_266,1
Item_1023,Store_234,2
Item_1023,Store_236,1
Item_1023,Store_242,1
Item_1023,Store_243,1
Item_1023,Store_244,5
Item_1023,Store_252,2
Item_1023,Store_253,3
Item_1023,Store_258,2
Item_1023,Store_260,2
Item_1023,Store_261,2
Item_1023,Store_265,1
Item_1023,Store_266,1
Item_1023,Store_267,3
Item_1023,Store_268,4
Item_1023,Store_269,1
Item_1023,Store_273,9
Item_1023,Store_274,1
Item_1023,Store_275,4
Item_1023,Store_276,1
Item_1023,Store_284,8
Item_1023,Store_290,1
Item_1023,Store_291,4
Item_1023,Store_294,5
Item_1023,Store_295,1
Item_1023,Store_3,1
Item_1023,Store_312,1
Item_1023,Store_313,1
Item_1023,Store_318,1
Item_1023,Store_319,1
Item_1023,Store_4,1
Item_10230,Store_266,1
Item_10231,Store_243,1
Item_10232,Store_240,1
Item_10233,Store_235,1
Item_10233,Store_240,2
Item_10233,Store_253,1
Item_10233,Store_261,1
Item_10233,Store_267,1
Item_10233,Store_272,1
Item_10233,Store_283,1
Item_10233,Store_291,1
Item_10233,Store_312,1
Item_10238,Store_291,1
Item_1024,Store_234,1
Item_1024,Store_236,1
Item_1024,Store_242,2
Item_1024,Store_250,1
Item_1024,Store_251,2
Item_1024,Store_252,1
Item_1024,Store_260,1
Item_1024,Store_265,1
Item_1024,Store_266,2
Item_1024,Store_269,3
Item_1024,Store_280,2
Item_1024,Store_282,2
Item_1024,Store_284,1
Item_1024,Store_290,3
Item_1024,Store_291,1
Item_1024,Store_294,2
Item_1024,Store_295,1
Item_1024,Store_312,1
Item_1024,Store_318,1
Item_1024,Store_319,3
Item_10245,Store_234,1
Item_10245,Store_243,1
Item_10245,Store_251,1
Item_10245,Store_252,1
Item_10245,Store_253,1
Item_10245,Store_257,1
Item_10245,Store_268,1
Item_10245,Store_273,1
Item_10245,Store_275,1
Item_10245,Store_284,1
Item_10245,Store_3,1
Item_10245,Store_311,2
Item_10245,Store_319,1
Item_10246,Store_233,1
Item_10246,Store_236,2
Item_10246,Store_243,3
Item_10246,Store_253,1
Item_10246,Store_259,1
Item_10246,Store_261,2
Item_10246,Store_265,2
Item_10246,Store_266,3
Item_10246,Store_268,2
Item_10246,Store_275,1
Item_10246,Store_282,2
Item_10246,Store_283,1
Item_10246,Store_290,1
Item_10246,Store_294,1
Item_10246,Store_3,2
Item_10246,Store_311,1
Item_10246,Store_312,2
Item_10246,Store_319,1
Item_10247,Store_233,1
Item_10247,Store_242,1
Item_10247,Store_251,1
Item_10247,Store_252,1
Item_10247,Store_259,1
Item_10247,Store_265,1
Item_10247,Store_266,1
Item_10247,Store_268,2
Item_10247,Store_273,1
Item_10247,Store_275,1
Item_10247,Store_276,1
Item_10247,Store_283,1
Item_10247,Store_291,1
Item_10247,Store_294,1
Item_10247,Store_305,1
Item_10247,Store_306,3
Item_10247,Store_311,1
Item_10247,Store_319,2
Item_10251,Store_233,1
Item_10251,Store_236,1
Item_10251,Store_240,1
Item_10251,Store_242,1
Item_10251,Store_251,1
Item_10251,Store_252,1
Item_10251,Store_261,1
Item_10251,Store_265,1
Item_10251,Store_274,1
Item_10251,Store_281,1
Item_10251,Store_291,1
Item_10251,Store_293,1
Item_10251,Store_294,1
Item_10251,Store_306,1
Item_10252,Store_233,1
Item_10252,Store_236,1
Item_10252,Store_252,1
Item_10252,Store_273,2
Item_10252,Store_275,1
Item_10257,Store_234,2
Item_10257,Store_236,1
Item_10257,Store_243,1
Item_10257,Store_250,1
Item_10257,Store_260,1
Item_10257,Store_284,2
Item_10257,Store_289,1
Item_10258,Store_175,1
Item_10258,Store_294,1
Item_10258,Store_7,1
Item_10261,Store_289,1
Item_10261,Store_319,1
Item_10261,Store_7,1
Item_10264,Store_234,1
Item_10264,Store_242,1
Item_10264,Store_243,1
Item_10264,Store_251,1
Item_10264,Store_253,1
Item_10264,Store_259,1
Item_10264,Store_265,2
Item_10264,Store_266,1
Item_10264,Store_276,1
Item_10264,Store_279,1
Item_10264,Store_283,3
Item_10264,Store_294,1
Item_10264,Store_3,1
Item_10264,Store_306,1
Item_10264,Store_319,1
Item_10264,Store_7,1
Item_10265,Store_258,1
Item_10266,Store_243,1
Item_10266,Store_252,1
Item_10266,Store_284,1
Item_10266,Store_318,1
Item_10271,Store_261,1
Item_10271,Store_275,1
Item_10271,Store_284,1
Item_10271,Store_311,1
Item_10271,Store_7,1
Item_10279,Store_250,1
Item_1028,Store_253,1
Item_1028,Store_319,1
Item_10280,Store_242,4
Item_10280,Store_252,2
Item_10280,Store_261,1
Item_10280,Store_273,1
Item_10280,Store_283,1
Item_10280,Store_3,1
Item_10280,Store_304,2
Item_10280,Store_24,1
Item_10281,Store_235,2
Item_10281,Store_240,2
Item_10281,Store_242,1
Item_10281,Store_250,1
Item_10281,Store_253,1
Item_10281,Store_258,1
Item_10281,Store_265,1
Item_10281,Store_273,1
Item_10281,Store_290,1
Item_10281,Store_3,1
Item_10281,Store_304,1
Item_10281,Store_7,1
Item_10282,Store_234,1
Item_10282,Store_242,1
Item_10282,Store_243,2
Item_10282,Store_252,3
Item_10282,Store_260,1
Item_10282,Store_268,1
Item_10282,Store_275,1
Item_10282,Store_281,1
Item_10282,Store_305,1
Item_10283,Store_253,2
Item_10283,Store_282,1
Item_10283,Store_294,1
Item_10283,Store_3,1
Item_10284,Store_234,1
Item_10284,Store_236,1
Item_10284,Store_242,1
Item_10284,Store_243,1
Item_10284,Store_253,4
Item_10284,Store_267,4
Item_10284,Store_273,1
Item_10284,Store_283,2
Item_10284,Store_294,1
Item_10284,Store_305,1
Item_10284,Store_306,1
Item_10284,Store_312,6
Item_10284,Store_318,1
Item_10284,Store_319,4
Item_10284,Store_7,1
Item_10285,Store_232,8
Item_10285,Store_233,7
Item_10285,Store_234,6
Item_10285,Store_236,3
Item_10285,Store_240,1
Item_10285,Store_242,5
Item_10285,Store_243,4
Item_10285,Store_250,1
Item_10285,Store_251,4
Item_10285,Store_252,10
Item_10285,Store_258,4
Item_10285,Store_259,12
Item_10285,Store_260,5
Item_10285,Store_265,6
Item_10285,Store_266,6
Item_10285,Store_267,6
Item_10285,Store_268,8
Item_10285,Store_273,10
Item_10285,Store_274,3
Item_10285,Store_275,9
Item_10285,Store_279,4
Item_10285,Store_281,5
Item_10285,Store_282,5
Item_10285,Store_283,16
Item_10285,Store_284,5
Item_10285,Store_289,2
Item_10285,Store_291,7
Item_10285,Store_293,13
Item_10285,Store_294,3
Item_10285,Store_3,1
Item_10285,Store_306,5
Item_10285,Store_312,4
Item_10285,Store_317,3
Item_10285,Store_318,4
Item_10285,Store_319,16
Item_10285,Store_7,6
Item_10285,Store_24,6
Item_1029,Store_250,1
Item_1029,Store_253,1
Item_1029,Store_292,1
Item_1029,Store_319,1
Item_10290,Store_276,2
Item_10295,Store_234,2
Item_10295,Store_235,1
Item_10295,Store_243,2
Item_10295,Store_251,1
Item_10295,Store_252,1
Item_10295,Store_253,1
Item_10295,Store_258,1
Item_10295,Store_276,1
Item_10295,Store_283,1
Item_10295,Store_284,2
Item_10295,Store_293,1
Item_10295,Store_3,1
Item_10295,Store_306,2
Item_10295,Store_318,3
Item_10295,Store_319,3
Item_10295,Store_7,1
Item_10296,Store_232,1
Item_10296,Store_233,2
Item_10296,Store_236,1
Item_10296,Store_242,5
Item_10296,Store_243,7
Item_10296,Store_251,1
Item_10296,Store_252,1
Item_10296,Store_253,4
Item_10296,Store_261,4
Item_10296,Store_265,2
Item_10296,Store_266,1
Item_10296,Store_267,3
